day,time_bin,product,volume
2,970000,VEV_6000,8
2,970000,VEV_6500,8
2,980000,HYDROGEL_PACK,12
2,980000,VELVETFRUIT_EXTRACT,18
2,980000,VEV_4000,2
2,990000,HYDROGEL_PACK,16
2,990000,VELVETFRUIT_EXTRACT,34
2,990000,VEV_4000,3
2,990000,VEV_5300,5
2,990000,VEV_5400,5
2,990000,VEV_5500,5
2,990000,VEV_6000,5
2,990000,VEV_6500,5
