day,timestamp,global_ts,VE_real,VEV_4000_plus_K,VEV_4500_plus_K,VEV_5000_plus_K,OLS_all_calls
1,297600,1297600,5272.5,5272.5,5272.5,5276.0,5272.198413169921
1,297700,1297700,5271.5,5271.5,5271.5,5275.0,5271.102098081065
1,297800,1297800,5271.5,5271.5,5271.5,5275.0,5271.102098081065
1,297900,1297900,5271.0,5271.0,5271.0,5274.5,5270.658985239856
1,298000,1298000,5270.5,5270.5,5270.5,5274.5,5270.506666798061
1,298100,1298100,5268.5,5270.5,5270.5,5274.0,5270.005123084288
1,298200,1298200,5268.5,5268.5,5269.0,5272.5,5268.531417242242
1,298300,1298300,5269.0,5269.0,5269.0,5272.5,5268.589632519584
1,298400,1298400,5268.0,5268.0,5268.0,5272.0,5267.860823206235
1,298500,1298500,5267.5,5267.5,5268.0,5271.5,5267.301064215122
1,298600,1298600,5268.0,5268.0,5268.0,5271.5,5267.397254883749
1,298700,1298700,5267.5,5267.5,5267.5,5271.5,5267.302363689725
1,298800,1298800,5267.5,5267.5,5268.0,5271.5,5267.434442245464
1,298900,1298900,5268.5,5268.5,5268.0,5272.0,5267.928054161099
1,299000,1299000,5268.5,5268.5,5268.5,5272.0,5268.06914839436
1,299100,1299100,5268.5,5269.0,5269.0,5272.5,5268.589632519584
1,299200,1299200,5268.0,5268.0,5268.0,5271.5,5267.397254883749
1,299300,1299300,5269.5,5269.5,5269.5,5273.0,5269.032085452873
1,299400,1299400,5272.0,5270.5,5271.0,5274.5,5270.600769962514
1,299500,1299500,5270.5,5270.5,5270.5,5274.0,5270.005123084288
1,299600,1299600,5269.5,5269.5,5269.5,5273.5,5269.50466945288
1,299700,1299700,5270.5,5270.5,5270.5,5274.0,5270.005123084288
1,299800,1299800,5271.0,5271.0,5271.0,5274.5,5270.563582600798
1,299900,1299900,5270.0,5270.0,5270.0,5273.5,5269.484638959065
1,300000,1300000,5268.5,5268.5,5269.0,5272.5,5268.531417242242
1,300100,1300100,5268.0,5268.0,5268.0,5271.5,5267.406270561271
1,300200,1300200,5267.5,5267.0,5267.0,5271.0,5266.983848121798
1,300300,1300300,5268.5,5268.5,5268.5,5272.0,5267.973745755303
1,300400,1300400,5268.5,5268.5,5269.0,5272.5,5268.531417242242
1,300500,1300500,5269.5,5269.5,5269.0,5273.0,5269.016013480354
1,300600,1300600,5270.0,5270.0,5270.0,5273.5,5269.484638959065
1,300700,1300700,5271.5,5271.5,5271.0,5274.5,5270.630813555661
1,300800,1300800,5271.5,5271.5,5271.5,5275.0,5271.102098081065
1,300900,1300900,5271.5,5271.5,5271.5,5275.0,5271.102098081065
1,301000,1301000,5270.5,5270.5,5270.0,5273.5,5269.447451597349
1,301100,1301100,5270.0,5270.0,5270.0,5273.5,5269.484638959065
1,301200,1301200,5270.5,5271.0,5271.0,5274.5,5270.563582600798
1,301300,1301300,5271.5,5271.5,5271.0,5274.5,5270.630813555661
1,301400,1301400,5268.5,5270.5,5270.5,5274.0,5270.005123084288
1,301500,1301500,5270.5,5270.5,5270.5,5274.0,5270.005123084288
1,301600,1301600,5270.5,5270.5,5270.5,5274.0,5270.005123084288
1,301700,1301700,5270.5,5270.5,5270.0,5273.5,5269.447451597349
1,301800,1301800,5268.5,5268.5,5268.5,5272.0,5267.935770364016
1,301900,1301900,5269.0,5269.0,5269.0,5272.5,5268.494229880526
1,302000,1302000,5268.0,5268.0,5268.0,5271.5,5267.359279492463
1,302100,1302100,5268.5,5268.5,5268.0,5272.0,5267.928054161099
1,302200,1302200,5267.0,5267.0,5267.0,5270.5,5266.5202797993115
1,302300,1302300,5268.5,5268.5,5268.5,5272.0,5268.0311730030735
1,302400,1302400,5269.5,5269.5,5269.5,5273.0,5269.110116644807
1,302500,1302500,5269.5,5269.5,5269.5,5273.0,5269.023729683272
1,302600,1302600,5268.5,5268.5,5268.5,5272.0,5267.935770364016
1,302700,1302700,5269.5,5269.5,5270.0,5273.5,5269.3794326129155
1,302800,1302800,5270.5,5269.5,5269.5,5273.0,5269.110116644807
1,302900,1302900,5267.5,5268.0,5268.0,5271.5,5267.359279492463
1,303000,1303000,5268.5,5267.5,5268.0,5271.5,5267.301064215122
1,303100,1303100,5266.5,5266.5,5266.5,5270.5,5266.358945679995
1,303200,1303200,5265.5,5265.5,5266.0,5269.5,5265.365089525192
1,303300,1303300,5266.5,5266.5,5266.0,5270.0,5265.8496857633045
1,303400,1303400,5264.5,5264.5,5264.5,5268.0,5263.788474233411
1,303500,1303500,5264.5,5264.5,5265.0,5268.5,5264.250743081293
1,303600,1303600,5266.0,5266.0,5266.0,5270.0,5265.8868731250195
1,303700,1303700,5266.0,5266.0,5266.0,5269.5,5265.4233048025335
1,303800,1303800,5264.5,5264.5,5265.0,5268.5,5264.34614572035
1,303900,1303900,5263.5,5263.5,5264.0,5267.5,5263.1717994395585
1,304000,1304000,5266.0,5260.5,5262.0,5268.0,5262.831632248247
1,304100,1304100,5267.5,5267.5,5267.0,5271.0,5267.042063399139
1,304200,1304200,5266.5,5266.5,5266.5,5270.5,5266.367961357516
1,304300,1304300,5265.5,5265.5,5265.0,5269.0,5264.770742121571
1,304400,1304400,5265.5,5265.5,5265.0,5269.0,5264.770742121571
1,304500,1304500,5266.0,5266.0,5266.0,5270.0,5265.8868731250195
1,304600,1304600,5267.0,5267.0,5267.0,5270.5,5266.5202797993115
1,304700,1304700,5268.0,5268.0,5268.0,5271.5,5267.359279492463
1,304800,1304800,5267.5,5272.5,5271.0,5272.0,5269.044357340627
1,304900,1304900,5265.0,5265.0,5265.0,5269.0,5264.781542358643
1,305000,1305000,5263.5,5263.5,5263.5,5267.0,5262.662539522868
1,305100,1305100,5262.5,5262.5,5263.0,5266.5,5262.152855634717
1,305200,1305200,5262.5,5262.5,5262.0,5266.0,5261.59648362238
1,305300,1305300,5262.5,5262.5,5263.0,5266.5,5262.152855634717
1,305400,1305400,5263.0,5263.0,5263.0,5267.0,5262.501205403552
1,305500,1305500,5263.5,5263.5,5264.0,5268.0,5263.635367762045
1,305600,1305600,5264.5,5264.5,5264.0,5268.0,5263.789773708014
1,305700,1305700,5265.5,5265.5,5265.0,5269.0,5264.770742121571
1,305800,1305800,5265.5,5265.5,5265.5,5269.0,5264.769442646967
1,305900,1305900,5265.5,5265.5,5265.0,5269.0,5264.848773313505
1,306000,1306000,5264.5,5264.5,5265.0,5269.0,5264.818729720358
1,306100,1306100,5266.5,5266.5,5266.0,5270.0,5265.8496857633045
1,306200,1306200,5265.5,5265.5,5265.5,5269.5,5265.233010969453
1,306300,1306300,5265.5,5265.5,5266.0,5269.5,5265.327114133906
1,306400,1306400,5266.0,5266.0,5266.0,5270.0,5265.848897733734
1,306500,1306500,5265.0,5265.0,5265.0,5269.0,5264.790558036164
1,306600,1306600,5267.0,5267.0,5267.0,5271.0,5266.859910756436
1,306700,1306700,5266.5,5266.5,5266.5,5270.0,5265.952804605279
1,306800,1306800,5266.0,5266.0,5266.0,5270.0,5265.848897733734
1,306900,1306900,5266.5,5266.5,5266.5,5270.0,5265.952804605279
1,307000,1307000,5266.5,5267.0,5267.0,5270.5,5266.358367042664
1,307100,1307100,5268.5,5268.5,5268.5,5272.0,5267.993197611788
1,307200,1307200,5271.0,5271.0,5271.0,5274.5,5270.543638564555
1,307300,1307300,5271.5,5272.0,5272.0,5275.5,5271.717984845347
1,307400,1307400,5271.5,5271.5,5271.0,5274.5,5270.601853841897
1,307500,1307500,5272.5,5272.5,5272.5,5276.0,5272.1694534561575
1,307600,1307600,5271.5,5271.0,5271.0,5274.5,5270.630025526091
1,307700,1307700,5270.5,5270.5,5270.0,5274.0,5269.873044528549
1,307800,1307800,5271.5,5271.5,5271.5,5275.0,5271.06412268978
1,307900,1307900,5270.0,5270.0,5270.0,5273.5,5269.446663567779
1,308000,1308000,5271.0,5271.0,5271.0,5274.5,5270.543638564555
1,308100,1308100,5270.0,5272.0,5272.0,5275.5,5271.717984845347
1,308200,1308200,5272.0,5272.0,5272.0,5275.5,5271.717984845347
1,308300,1308300,5271.5,5270.5,5271.0,5274.5,5270.533834857463
1,308400,1308400,5270.5,5270.5,5270.5,5274.0,5269.9671476930025
1,308500,1308500,5270.5,5270.5,5270.5,5274.0,5269.9671476930025
1,308600,1308600,5269.5,5269.5,5269.5,5273.0,5268.995194956968
1,308700,1308700,5269.5,5269.5,5270.0,5273.5,5269.466479482372
1,308800,1308800,5268.5,5269.0,5269.0,5272.5,5268.427719762936
1,308900,1308900,5267.0,5267.0,5267.0,5270.5,5266.358367042664
1,309000,1309000,5267.5,5267.5,5267.5,5271.5,5267.38039488166
1,309100,1309100,5267.5,5267.0,5267.0,5271.0,5266.859910756436
1,309200,1309200,5267.0,5267.0,5267.0,5271.0,5266.82193536515
1,309300,1309300,5265.5,5265.5,5265.0,5269.0,5264.848773313505
1,309400,1309400,5266.0,5266.0,5266.0,5270.0,5265.848897733734
1,309500,1309500,5265.5,5265.5,5265.5,5269.0,5264.942876477959
1,309600,1309600,5264.5,5264.5,5265.0,5268.5,5264.355161397872
1,309700,1309700,5266.5,5266.5,5266.0,5270.0,5265.858701440826
1,309800,1309800,5266.5,5266.5,5266.0,5270.0,5265.858701440826
1,309900,1309900,5266.5,5266.5,5267.0,5270.5,5266.424089130684
1,310000,1310000,5267.5,5267.5,5267.5,5271.0,5267.040763924535
1,310100,1310100,5268.5,5263.0,5264.0,5270.5,5265.345397284334
1,310200,1310200,5266.5,5266.5,5266.5,5270.5,5266.4253886052875
1,310300,1310300,5267.0,5267.0,5267.0,5271.0,5266.983848121798
1,310400,1310400,5267.5,5267.5,5267.5,5271.5,5267.389410559182
1,310500,1310500,5265.5,5267.5,5267.5,5271.0,5267.040763924535
1,310600,1310600,5266.5,5266.5,5266.5,5270.0,5265.961820282801
1,310700,1310700,5265.5,5265.5,5265.5,5269.5,5265.311042161387
1,310800,1310800,5266.5,5266.5,5267.0,5270.5,5266.462064521969
1,310900,1310900,5265.5,5265.5,5265.0,5269.0,5264.848773313505
1,311000,1311000,5264.5,5264.5,5264.5,5268.5,5264.261058233418
1,311100,1311100,5264.5,5264.5,5264.5,5268.0,5263.788474233411
1,311200,1311200,5264.0,5265.5,5265.5,5269.0,5264.864845286024
1,311300,1311300,5264.5,5264.5,5264.5,5268.0,5263.788474233411
1,311400,1311400,5263.5,5263.5,5264.0,5267.5,5263.267202078616
1,311500,1311500,5264.5,5264.5,5264.0,5268.0,5263.6943710689575
1,311600,1311600,5265.5,5265.5,5266.0,5269.5,5265.327114133906
1,311700,1311700,5266.5,5267.0,5267.0,5270.5,5266.5202797993115
1,311800,1311800,5266.5,5266.0,5266.0,5270.0,5265.8004861634845
1,311900,1311900,5265.5,5265.5,5265.5,5269.5,5265.233010969453
1,312000,1312000,5265.5,5265.5,5266.0,5269.5,5265.327114133906
1,312100,1312100,5264.5,5264.5,5265.0,5269.0,5264.827745397879
1,312200,1312200,5266.0,5266.0,5266.0,5270.0,5265.8868731250195
1,312300,1312300,5266.5,5266.5,5267.0,5270.5,5266.462064521969
1,312400,1312400,5266.5,5266.5,5266.5,5270.0,5265.961820282801
1,312500,1312500,5264.5,5264.5,5265.0,5268.5,5264.364177075393
1,312600,1312600,5264.0,5264.0,5264.0,5268.0,5263.693583039387
1,312700,1312700,5264.5,5264.5,5264.0,5268.0,5263.789773708014
1,312800,1312800,5264.5,5264.5,5264.0,5268.0,5263.6943710689575
1,312900,1312900,5264.0,5264.0,5264.0,5268.0,5263.693583039387
1,313000,1313000,5264.5,5264.5,5264.0,5268.0,5263.6943710689575
1,313100,1313100,5262.5,5262.5,5263.0,5267.0,5262.54740844279
1,313200,1313200,5262.5,5262.5,5262.0,5266.0,5261.59648362238
1,313300,1313300,5262.5,5262.5,5262.5,5266.5,5262.058752470263
1,313400,1313400,5262.5,5262.5,5263.0,5267.0,5262.54740844279
1,313500,1313500,5261.5,5261.5,5262.0,5266.0,5261.575455706755
1,313600,1313600,5260.5,5260.5,5261.0,5265.0,5260.345102679635
1,313700,1313700,5260.5,5260.5,5261.0,5265.0,5260.345102679635
1,313800,1313800,5260.5,5260.5,5260.0,5264.5,5259.8667618592335
1,313900,1313900,5259.0,5259.0,5259.0,5263.0,5258.371940627991
1,314000,1314000,5257.5,5257.5,5257.0,5261.5,5256.862346898832
1,314100,1314100,5256.5,5256.5,5256.5,5261.0,5256.227640749938
1,314200,1314200,5256.0,5255.5,5256.0,5260.0,5255.1473976336
1,314300,1314300,5254.5,5254.5,5254.0,5259.0,5254.073625530194
1,314400,1314400,5253.5,5253.5,5253.0,5258.0,5252.852288180595
1,314500,1314500,5253.5,5253.5,5253.0,5258.0,5252.93867514213
1,314600,1314600,5252.5,5252.5,5252.5,5257.0,5251.974438609013
1,314700,1314700,5252.5,5251.5,5251.0,5256.0,5250.783360447783
1,314800,1314800,5250.0,5249.5,5250.0,5255.0,5249.647986088256
1,314900,1314900,5251.5,5251.5,5252.0,5256.0,5250.876164137632
1,315000,1315000,5250.5,5250.5,5251.0,5256.0,5250.724357140871
1,315100,1315100,5250.0,5249.5,5250.0,5255.0,5249.647986088256
1,315200,1315200,5248.5,5248.5,5249.0,5253.5,5248.277823059648
1,315300,1315300,5249.0,5249.5,5249.0,5254.0,5248.685473001206
1,315400,1315400,5249.5,5249.5,5250.0,5255.0,5249.743388727314
1,315500,1315500,5251.5,5251.5,5251.0,5256.0,5250.783360447783
1,315600,1315600,5250.0,5249.5,5250.0,5255.0,5249.647986088256
1,315700,1315700,5249.5,5249.5,5249.0,5254.0,5248.628045753435
1,315800,1315800,5249.5,5249.5,5250.0,5254.0,5248.816252082342
1,315900,1315900,5248.0,5247.5,5248.0,5253.0,5247.50060217605
1,316000,1316000,5247.5,5247.5,5248.0,5253.0,5247.596004815107
1,316100,1316100,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,316200,1316200,5247.0,5246.5,5247.0,5252.0,5246.652586805376
1,316300,1316300,5248.5,5248.5,5248.0,5253.0,5247.617032730734
1,316400,1316400,5248.0,5248.5,5248.0,5253.0,5247.617032730734
1,316500,1316500,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,316600,1316600,5247.0,5247.5,5247.0,5252.0,5246.778033037581
1,316700,1316700,5245.5,5245.5,5246.0,5251.0,5245.526652094834
1,316800,1316800,5246.5,5246.5,5247.0,5252.0,5246.643571127855
1,316900,1316900,5245.0,5246.5,5247.0,5252.0,5246.643571127855
1,317000,1317000,5246.5,5246.5,5247.0,5252.0,5246.643571127855
1,317100,1317100,5246.5,5246.5,5246.5,5252.0,5246.644870602458
1,317200,1317200,5246.5,5246.5,5247.0,5252.0,5246.652586805376
1,317300,1317300,5246.5,5246.5,5246.0,5251.0,5245.681058040804
1,317400,1317400,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,317500,1317500,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,317600,1317600,5247.5,5247.5,5248.0,5253.0,5247.674036007043
1,317700,1317700,5247.5,5247.5,5248.0,5253.0,5247.797973372403
1,317800,1317800,5247.5,5247.5,5247.5,5252.0,5246.776733562977
1,317900,1317900,5248.5,5248.5,5248.0,5253.0,5247.617032730734
1,318000,1318000,5246.5,5246.5,5247.0,5252.0,5246.643571127855
1,318100,1318100,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,318200,1318200,5248.5,5248.5,5248.0,5253.0,5247.617032730734
1,318300,1318300,5249.5,5249.5,5250.0,5255.0,5249.867326092675
1,318400,1318400,5249.5,5249.5,5249.0,5254.0,5248.7519831187965
1,318500,1318500,5249.5,5249.5,5249.0,5254.0,5248.7519831187965
1,318600,1318600,5249.0,5249.5,5249.0,5254.0,5248.847385757854
1,318700,1318700,5248.0,5247.5,5248.0,5253.0,5247.702570733346
1,318800,1318800,5247.5,5247.5,5248.0,5253.0,5247.797973372403
1,318900,1318900,5247.5,5247.5,5248.0,5253.0,5247.797973372403
1,319000,1319000,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,319100,1319100,5245.5,5247.5,5247.0,5252.0,5246.778033037581
1,319200,1319200,5246.5,5251.5,5250.0,5252.5,5248.262926887998
1,319300,1319300,5245.0,5246.5,5247.0,5252.0,5246.738973766911
1,319400,1319400,5248.5,5248.5,5248.0,5253.0,5247.749985773616
1,319500,1319500,5247.0,5247.5,5247.0,5252.0,5246.778033037581
1,319600,1319600,5245.5,5245.5,5246.0,5251.0,5245.604683286769
1,319700,1319700,5244.5,5244.5,5245.0,5250.0,5244.545683681278
1,319800,1319800,5245.0,5245.0,5245.0,5250.0,5244.6038989586195
1,319900,1319900,5243.5,5243.5,5244.0,5249.0,5243.50471543083
1,320000,1320000,5243.0,5243.0,5243.0,5248.0,5242.237175041994
1,320100,1320100,5243.5,5243.5,5243.0,5249.0,5243.260502355594
1,320200,1320200,5243.5,5243.5,5243.0,5248.5,5242.758958641823
1,320300,1320300,5243.5,5243.5,5243.5,5249.0,5243.36362119757
1,320400,1320400,5244.5,5244.5,5244.0,5250.0,5244.3574773523715
1,320500,1320500,5245.0,5245.0,5245.0,5250.0,5244.6038989586195
1,320600,1320600,5246.5,5251.5,5250.5,5253.0,5248.803226927816
1,320700,1320700,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,320800,1320800,5247.5,5247.5,5248.0,5253.0,5247.797973372403
1,320900,1320900,5248.5,5248.5,5248.0,5253.0,5247.819001288029
1,321000,1321000,5245.5,5245.5,5245.0,5250.0,5244.671129913482
1,321100,1321100,5245.5,5245.5,5245.0,5250.0,5244.584742951947
1,321200,1321200,5244.5,5244.5,5245.0,5250.0,5244.545683681278
1,321300,1321300,5245.5,5245.5,5245.5,5251.0,5245.510580122315
1,321400,1321400,5245.5,5245.5,5245.5,5251.0,5245.510580122315
1,321500,1321500,5249.5,5249.5,5249.0,5254.0,5248.7519831187965
1,321600,1321600,5248.5,5248.5,5249.0,5253.0,5248.063214363265
1,321700,1321700,5249.5,5249.5,5249.0,5254.0,5248.847385757854
1,321800,1321800,5250.0,5249.5,5250.0,5255.0,5249.867326092675
1,321900,1321900,5250.5,5250.5,5251.0,5255.0,5249.999189053195
1,322000,1322000,5252.5,5247.0,5248.5,5255.5,5249.4207414460125
1,322100,1322100,5253.5,5253.5,5253.0,5258.0,5253.034737689108
1,322200,1322200,5252.5,5252.5,5252.0,5257.0,5251.88033544456
1,322300,1322300,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,322400,1322400,5253.5,5253.5,5253.0,5258.0,5253.034737689108
1,322500,1322500,5253.5,5253.5,5254.0,5258.0,5253.2609194093
1,322600,1322600,5253.5,5248.0,5249.0,5256.0,5250.00911643402
1,322700,1322700,5253.5,5253.5,5253.0,5258.0,5253.034737689108
1,322800,1322800,5253.5,5253.5,5253.0,5258.0,5253.016706334064
1,322900,1322900,5253.5,5253.5,5254.0,5258.0,5253.2609194093
1,323000,1323000,5253.5,5253.5,5254.0,5258.0,5253.2609194093
1,323100,1323100,5254.5,5253.5,5254.0,5258.0,5253.165516770243
1,323200,1323200,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,323300,1323300,5251.5,5251.5,5252.0,5256.0,5251.08757335991
1,323400,1323400,5252.5,5252.5,5253.0,5257.0,5252.068541773467
1,323500,1323500,5253.5,5252.5,5253.0,5257.5,5252.532110095953
1,323600,1323600,5253.0,5253.0,5253.0,5257.5,5252.494922734237
1,323700,1323700,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,323800,1323800,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,323900,1323900,5251.5,5251.5,5252.0,5256.5,5251.473770398382
1,324000,1324000,5254.5,5253.5,5253.0,5258.0,5253.034737689108
1,324100,1324100,5251.5,5251.5,5252.0,5256.0,5251.096589037432
1,324200,1324200,5251.5,5251.5,5251.0,5256.0,5250.899367031003
1,324300,1324300,5251.5,5251.5,5252.0,5256.0,5251.105604714953
1,324400,1324400,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,324500,1324500,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,324600,1324600,5249.5,5249.5,5250.0,5255.0,5249.867326092675
1,324700,1324700,5250.5,5255.5,5254.0,5256.0,5251.900748522692
1,324800,1324800,5250.5,5250.5,5251.0,5255.0,5249.999189053195
1,324900,1324900,5250.0,5250.5,5250.0,5255.0,5250.001788002402
1,325000,1325000,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,325100,1325100,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,325200,1325200,5249.5,5248.5,5248.0,5253.0,5247.82801696555
1,325300,1325300,5247.5,5247.5,5248.0,5253.0,5247.797973372403
1,325400,1325400,5248.5,5248.5,5249.0,5253.0,5247.98518317133
1,325500,1325500,5249.5,5249.5,5249.0,5254.0,5248.847385757854
1,325600,1325600,5249.5,5249.5,5250.0,5255.0,5249.867326092675
1,325700,1325700,5249.5,5249.5,5250.0,5255.0,5249.867326092675
1,325800,1325800,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,325900,1325900,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,326000,1326000,5251.0,5251.0,5251.0,5256.0,5250.898579001433
1,326100,1326100,5251.5,5251.5,5251.0,5256.0,5250.99476967006
1,326200,1326200,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,326300,1326300,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,326400,1326400,5249.5,5249.5,5249.0,5254.0,5248.7519831187965
1,326500,1326500,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,326600,1326600,5250.0,5250.5,5250.0,5255.0,5250.001788002402
1,326700,1326700,5252.5,5252.5,5253.0,5257.0,5252.163944412523
1,326800,1326800,5253.0,5252.5,5253.0,5257.5,5252.532110095953
1,326900,1326900,5253.5,5253.5,5253.0,5258.0,5253.072713080393
1,327000,1327000,5253.5,5253.5,5254.0,5258.0,5253.125460969594
1,327100,1327100,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,327200,1327200,5253.5,5253.5,5253.0,5258.0,5253.072713080393
1,327300,1327300,5252.5,5252.5,5252.5,5257.0,5252.06984124807
1,327400,1327400,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,327500,1327500,5252.0,5251.5,5252.0,5256.5,5251.395739206448
1,327600,1327600,5251.5,5251.5,5252.0,5256.0,5250.932170883962
1,327700,1327700,5250.0,5250.5,5250.0,5255.0,5250.001788002402
1,327800,1327800,5251.0,5251.5,5251.0,5256.0,5250.956794278774
1,327900,1327900,5252.5,5252.5,5253.0,5257.0,5252.068541773467
1,328000,1328000,5253.0,5253.5,5253.0,5258.0,5253.016706334064
1,328100,1328100,5252.5,5252.5,5252.0,5257.0,5251.975738083616
1,328200,1328200,5252.5,5252.5,5253.0,5257.0,5252.068541773467
1,328300,1328300,5251.0,5251.5,5251.0,5256.0,5250.956794278774
1,328400,1328400,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,328500,1328500,5251.5,5251.5,5251.0,5256.0,5250.99476967006
1,328600,1328600,5250.5,5250.5,5250.0,5255.0,5250.001788002402
1,328700,1328700,5251.5,5251.5,5251.0,5256.0,5250.99476967006
1,328800,1328800,5250.5,5250.5,5250.0,5255.0,5249.906385363344
1,328900,1328900,5248.5,5248.5,5249.0,5253.5,5248.486726885102
1,329000,1329000,5249.5,5249.5,5250.0,5254.0,5248.940189447703
1,329100,1329100,5248.5,5248.5,5248.0,5253.0,5247.875008034358
1,329200,1329200,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,329300,1329300,5246.5,5246.5,5246.0,5251.0,5245.797064624024
1,329400,1329400,5244.5,5244.5,5244.0,5250.0,5244.452879991429
1,329500,1329500,5244.5,5244.5,5244.0,5249.0,5243.525743346457
1,329600,1329600,5245.0,5245.0,5245.0,5250.0,5244.612914636141
1,329700,1329700,5246.5,5246.5,5246.0,5251.0,5245.797064624024
1,329800,1329800,5246.5,5246.5,5246.0,5251.0,5245.797064624024
1,329900,1329900,5246.5,5246.5,5246.0,5251.0,5245.797064624024
1,330000,1330000,5246.5,5246.5,5246.5,5251.0,5245.900183465999
1,330100,1330100,5246.5,5246.5,5247.0,5252.0,5246.83503631389
1,330200,1330200,5246.0,5246.5,5246.0,5251.0,5245.759089232738
1,330300,1330300,5245.5,5245.5,5245.0,5250.0,5244.6801455910045
1,330400,1330400,5244.5,5244.5,5245.0,5250.0,5244.5546993588
1,330500,1330500,5245.5,5245.5,5245.0,5250.0,5244.584742951947
1,330600,1330600,5247.0,5246.5,5247.0,5252.0,5246.661602482898
1,330700,1330700,5246.5,5246.5,5247.0,5252.0,5246.83503631389
1,330800,1330800,5246.5,5246.5,5247.0,5252.0,5246.83503631389
1,330900,1330900,5244.5,5246.5,5246.0,5251.0,5245.759089232738
1,331000,1331000,5245.5,5245.5,5246.0,5251.0,5245.700085925826
1,331100,1331100,5246.0,5246.0,5246.0,5251.0,5245.700873955397
1,331200,1331200,5242.5,5244.5,5244.0,5249.0,5243.621145985514
1,331300,1331300,5243.5,5243.5,5243.0,5248.0,5242.382437188792
1,331400,1331400,5242.5,5242.5,5243.0,5248.0,5242.447796234702
1,331500,1331500,5241.5,5241.5,5242.0,5247.0,5241.311425345196
1,331600,1331600,5240.5,5240.5,5241.0,5246.0,5240.197078901298
1,331700,1331700,5241.0,5241.0,5241.0,5246.0,5240.293269569925
1,331800,1331800,5241.5,5241.5,5241.0,5246.5,5240.815053169752
1,331900,1331900,5241.5,5241.5,5241.0,5247.0,5241.209605977825
1,332000,1332000,5241.5,5241.5,5242.0,5247.0,5241.2160227061395
1,332100,1332100,5241.5,5241.5,5241.5,5247.0,5241.3127248198
1,332200,1332200,5240.5,5240.5,5241.0,5246.0,5240.197078901298
1,332300,1332300,5241.5,5240.5,5241.0,5246.0,5240.197078901298
1,332400,1332400,5240.5,5240.5,5240.0,5246.0,5240.0662998201615
1,332500,1332500,5240.5,5240.5,5240.0,5246.0,5240.161702459219
1,332600,1332600,5240.5,5240.5,5240.5,5246.0,5240.160402984615
1,332700,1332700,5238.5,5238.5,5238.5,5244.0,5237.965032489618
1,332800,1332800,5238.5,5238.5,5238.0,5244.0,5237.956891299241
1,332900,1332900,5238.5,5238.5,5238.5,5244.0,5238.08896985498
1,333000,1333000,5236.5,5238.5,5238.0,5244.0,5237.9478756217195
1,333100,1333100,5238.5,5238.5,5239.0,5244.0,5238.059135654072
1,333200,1333200,5239.5,5239.5,5240.0,5245.0,5239.109119582041
1,333300,1333300,5240.5,5240.5,5240.5,5246.0,5240.160402984615
1,333400,1333400,5241.5,5241.5,5242.0,5247.0,5241.311425345196
1,333500,1333500,5244.5,5244.5,5244.0,5249.0,5243.525743346457
1,333600,1333600,5244.5,5244.5,5245.0,5250.0,5244.545683681278
1,333700,1333700,5244.5,5244.5,5244.0,5249.0,5243.525743346457
1,333800,1333800,5245.0,5245.5,5245.0,5250.0,5244.6801455910045
1,333900,1333900,5246.5,5246.5,5246.0,5251.0,5245.76810491026
1,334000,1334000,5245.5,5245.5,5246.0,5251.0,5245.604683286769
1,334100,1334100,5247.5,5251.5,5250.0,5252.5,5248.302982688648
1,334200,1334200,5244.5,5244.5,5244.0,5249.0,5243.430340707399
1,334300,1334300,5244.0,5244.5,5244.0,5249.0,5243.487767955171
1,334400,1334400,5245.0,5243.5,5244.0,5249.0,5243.428764648259
1,334500,1334500,5244.5,5244.5,5245.0,5250.0,5244.5546993588
1,334600,1334600,5245.5,5245.5,5246.0,5251.0,5245.604683286769
1,334700,1334700,5247.5,5247.5,5247.0,5252.0,5246.778033037581
1,334800,1334800,5247.0,5247.0,5247.0,5252.0,5246.7198177602395
1,334900,1334900,5246.0,5247.5,5248.0,5253.0,5247.797973372403
1,335000,1335000,5248.5,5248.5,5249.0,5253.5,5248.364869929104
