day,timestamp,global_ts,strike,S,dS,IV_residual,surface_edge_ticks
1,970400,1970400,5400,5268.0,0.5,-0.0111481081558148,2.3411836768375025
1,970500,1970500,5300,5269.0,1.0,0.0164685672000615,-4.843974384011737
1,970500,1970500,5400,5269.0,1.0,-0.0096751993309819,2.0532560046590365
1,970600,1970600,5300,5267.5,-1.5,0.0152575062186385,-4.4789453359560065
1,970600,1970600,5400,5267.5,-1.5,-0.0106972499186986,2.2439146812395157
1,970700,1970700,5300,5267.5,0.0,0.0152597680685185,-4.479564783009634
1,970700,1970700,5400,5267.5,0.0,-0.010695207990594,2.243464051206876
1,970800,1970800,5300,5267.5,0.0,0.0152620299858596,-4.480184236221677
1,970800,1970800,5400,5267.5,0.0,-0.0106931660015874,2.243013416694127
1,970900,1970900,5300,5270.0,2.5,0.0150095578126522,-4.41879358853512
1,970900,1970900,5400,5270.0,2.5,-0.0105689044528395,2.247876424145852
1,971000,1971000,5300,5269.0,-1.0,0.016479936160331,-4.847077437537399
1,971000,1971000,5400,5269.0,-1.0,-0.0096649432833671,2.0509775269313506
1,971100,1971100,5300,5268.0,-1.0,0.0162432493956241,-4.771664911227534
1,971100,1971100,5400,5268.0,-1.0,-0.0087626692347729,1.855328580316577
1,971200,1971200,5300,5267.5,-0.5,0.0152710783299071,-4.482662110658832
1,971200,1971200,5400,5267.5,-0.5,-0.0106849974364834,2.24121083384011
1,971300,1971300,5300,5267.5,0.0,0.0152733405846051,-4.483281594665864
1,971300,1971300,5400,5267.5,0.0,-0.0106829551429227,2.2407601769251437
1,971400,1971400,5300,5267.0,-0.5,0.0160021717112629,-4.694857211421515
1,971400,1971400,5400,5267.0,-0.5,-0.0102345106219328,2.144253816468035
1,971500,1971500,5300,5265.5,-1.5,0.016469465204738,-4.823252566194485
1,971500,1971500,5400,5265.5,-1.5,-0.0113006905965724,2.3392259046704953
1,971600,1971600,5300,5266.5,1.0,0.0167320109944496,-4.906452266545647
1,971600,1971600,5400,5266.5,1.0,-0.0097844230870385,2.047604557539061
1,971700,1971700,5300,5267.0,0.5,0.0160089809529529,-4.696714860010767
1,971700,1971700,5400,5267.0,0.5,-0.0102283689071677,2.142903128584479
1,971800,1971800,5300,5267.5,0.5,0.0152846528703812,-4.486379107097303
1,971800,1971800,5400,5267.5,0.5,-0.0106727427612585,2.238506825134668
1,971900,1971900,5300,5268.0,0.5,0.0162614257862723,-4.776624482145509
1,971900,1971900,5400,5268.0,0.5,-0.0087461791586629,1.851689818814643
1,972000,1972000,5300,5266.5,-1.5,0.0167411197771768,-4.908928043019096
1,972000,1972000,5400,5266.5,-1.5,-0.0097762144854489,2.045805353212438
1,972100,1972100,5300,5266.5,0.0,0.0167433971426988,-4.9095470025247225
1,972100,1972100,5400,5266.5,0.0,-0.009774162181996,2.0453555409485253
1,972200,1972200,5300,5266.0,-0.5,0.015763442351747,-4.618507160082072
1,972200,1972200,5400,5266.0,-0.5,-0.0093265052697023,1.9494639632052784
1,972300,1972300,5300,5264.5,-1.5,0.0162183565148577,-4.742983436178133
1,972300,1972300,5400,5264.5,-1.5,-0.0104006711583926,2.1478715759195857
1,972400,1972400,5300,5264.0,-0.5,0.0169379595238376,-4.950799484576067
1,972400,1972400,5400,5264.0,-0.5,-0.0099573751043689,2.053979304506556
1,972500,1972500,5300,5261.5,-2.5,0.0170770382292353,-4.974610625839656
1,972500,1972500,5400,5261.5,-2.5,-0.0102039319532692,2.0738452222975323
1,972600,1972600,5300,5260.0,-1.5,0.0157605499706857,-4.579823580244127
1,972600,1972600,5400,5260.0,-1.5,-0.0113752776031299,2.2818795759931563
1,972700,1972700,5300,5260.5,0.5,0.0150588645674813,-4.378348986970241
1,972700,1972700,5400,5260.5,0.5,-0.0093280741388255,1.8915089500702265
1,972800,1972800,5300,5259.0,-1.5,0.0171694902536712,-4.983488106128775
1,972800,1972800,5400,5259.0,-1.5,-0.0105074365218535,2.1029433475636905
1,972900,1972900,5300,5259.5,0.5,0.0164701488573347,-4.783172074954481
1,972900,1972900,5400,5259.5,0.5,-0.0109370744848545,2.19140582946112
1,973000,1973000,5300,5259.5,0.0,0.0164724250078807,-4.783785521676077
1,973000,1973000,5400,5259.5,0.0,-0.0109350286759792,2.190974129215763
1,973100,1973100,5300,5259.5,0.0,0.0164747012263448,-4.784398974499014
1,973100,1973100,5400,5259.5,0.0,-0.010932982806059,2.190542424676682
1,973200,1973200,5300,5258.0,-1.5,0.0151275603808158,-4.381691384990636
1,973200,1973200,5400,5258.0,-1.5,-0.0096369999292613,1.9242783223702675
1,973300,1973300,5300,5258.5,0.5,0.0144324764145041,-4.182767924135302
1,973300,1973300,5400,5258.5,0.5,-0.0100658674480978,2.012177047786291
1,973400,1973400,5300,5257.5,-1.0,0.015828292010566,-4.581874547438437
1,973400,1973400,5400,5257.5,-1.0,-0.0092023358785189,1.83536793818343
1,973500,1973500,5300,5257.5,0.0,0.01583056235679,-4.582486169958767
1,973500,1973500,5400,5257.5,0.0,-0.0092002712234253,1.834937898690967
1,973600,1973600,5300,5257.0,-0.5,0.0165279114646663,-4.781483023144068
1,973600,1973600,5400,5257.0,-0.5,-0.0087680396868803,1.7467370476713902
1,973700,1973700,5300,5256.5,-0.5,0.0154943604466226,-4.477610639067094
1,973700,1973700,5400,5256.5,-0.5,-0.0108616831303785,2.1393490031143747
1,973800,1973800,5300,5255.5,-1.0,0.0151463783596252,-4.36951709755996
1,973800,1973800,5400,5255.5,-1.0,-0.0100069369906704,1.9664822532171864
1,973900,1973900,5300,5257.0,1.5,0.0165347441323187,-4.78331694443017
1,973900,1973900,5400,5257.0,1.5,-0.0087618312789098,1.745448140416346
1,974000,1974000,5300,5258.5,1.5,0.0144482714890458,-4.18705402787556
1,974000,1974000,5400,5258.5,1.5,-0.0100514788616751,2.0091608460221866
1,974100,1974100,5300,5259.0,0.5,0.0171991764852714,-4.991459106148505
1,974100,1974100,5400,5259.0,0.5,-0.010480776730419,2.097336463825043
1,974200,1974200,5300,5259.5,0.5,0.01649974411306,-4.791147358307235
1,974200,1974200,5400,5259.5,0.5,-0.0109104742070592,2.185793391316159
1,974300,1974300,5300,5259.5,0.0,0.0165020211468123,-4.791760884362811
1,974300,1974300,5400,5259.5,0.0,-0.0109084276043594,2.1853616352417315
1,974400,1974400,5300,5259.5,0.0,0.0165042982485277,-4.792374416522414
1,974400,1974400,5400,5259.5,0.0,-0.0109063809405685,2.18492987487065
1,974500,1974500,5300,5259.5,0.0,0.0165065754182108,-4.792987954786565
1,974500,1974500,5400,5259.5,0.0,-0.0109043342156925,2.184498110204497
1,974600,1974600,5300,5260.5,1.0,0.0151018513478785,-4.390017538944898
1,974600,1974600,5400,5260.5,1.0,-0.0117669981710133,2.3626917925251996
1,974700,1974700,5300,5261.5,1.0,0.0171272507548705,-4.988145990792282
1,974700,1974700,5400,5261.5,1.0,-0.010158783214838,2.0642174090700443
1,974800,1974800,5300,5262.0,0.5,0.0164199529373787,-4.784711318138598
1,974800,1974800,5400,5262.0,0.5,-0.0105933037544003,2.15493476690143
1,974900,1974900,5300,5260.5,-1.5,0.0151086409628146,-4.391860143515305
1,974900,1974900,5400,5260.5,-1.5,-0.011760885314531,2.3613939071151075
1,975000,1975000,5300,5258.5,-2.0,0.0144708416062855,-4.193177551015382
1,975000,1975000,5400,5258.5,-2.0,-0.0100309185229705,2.00485162197759
1,975100,1975100,5300,5256.5,-2.0,0.0172561324817767,-4.988462432918935
1,975100,1975100,5400,5256.5,-2.0,-0.0108329919427268,2.1334007271793287
1,975200,1975200,5300,5257.0,0.5,0.0165643594293763,-4.791264569200628
1,975200,1975200,5400,5257.0,0.5,-0.0087349217531432,1.7398624310940514
1,975300,1975300,5300,5257.0,0.0,0.0165666380051869,-4.791875967533413
1,975300,1975300,5400,5257.0,0.0,-0.0087328513570779,1.7394327312193598
1,975400,1975400,5300,5257.5,0.5,0.0158737118118286,-4.594108154013864
1,975400,1975400,5400,5257.5,0.5,-0.0091610310664727,1.8267663354141024
1,975500,1975500,5300,5256.5,-1.0,0.0155351830082257,-4.488603738560258
1,975500,1975500,5400,5256.5,-1.0,-0.0108247922580901,2.1317010675755563
1,975600,1975600,5300,5257.5,1.0,0.0158782552834705,-4.5953316485717135
1,975600,1975600,5400,5257.5,1.0,-0.0091568992288845,1.825906080990623
1,975700,1975700,5300,5258.0,0.5,0.0151841605334535,-4.396991799562807
1,975700,1975700,5400,5258.0,0.5,-0.0095854839640377,1.9135158105555912
1,975800,1975800,5300,5258.5,0.5,0.0144889025515315,-4.198076808240558
1,975800,1975800,5400,5258.5,0.5,-0.0100144658325535,2.0014039340118246
1,975900,1975900,5300,5258.0,-0.5,0.0151886903706253,-4.398215997156775
1,975900,1975900,5400,5258.0,-0.5,-0.0095813610257889,1.9126546939495288
1,976000,1976000,5300,5257.5,-0.5,0.0158873430406583,-4.597778710742596
1,976000,1976000,5400,5257.5,-0.5,-0.0091486348135392,1.8241855207768811
1,976100,1976100,5300,5256.5,-1.0,0.0172789906241286,-4.994573287184637
1,976100,1976100,5400,5256.5,-1.0,-0.0082863888346803,1.648510964508405
1,976200,1976200,5300,5255.5,-1.0,0.01520073585718,-4.384151384410417
1,976200,1976200,5400,5255.5,-1.0,-0.009957522660348,1.9563045160279824
1,976300,1976300,5300,5257.5,2.0,0.0158941595708219,-4.599614071299887
1,976300,1976300,5400,5257.5,2.0,-0.0091424358542869,1.8228950556668553
1,976400,1976400,5300,5259.5,2.0,0.0165498545602223,-4.804646341820656
1,976400,1976400,5400,5259.5,2.0,-0.0108654348322588,2.176293765204189
1,976500,1976500,5300,5259.0,-0.5,0.0172540121075314,-5.006177507337326
1,976500,1976500,5400,5259.0,-0.5,-0.0104315314684299,2.0869833884166753
1,976600,1976600,5300,5259.5,0.5,0.0165544116876892,-4.805873668697295
1,976600,1976600,5400,5259.5,0.5,-0.0108613388765528,2.1754300596939045
1,976700,1976700,5300,5259.5,0.0,0.0165566903534796,-4.806487341297038
1,976700,1976700,5400,5259.5,0.0,-0.0108592908069715,2.174998200491644
1,976800,1976800,5300,5258.0,-1.5,0.015209077985656,-4.4037251878887345
1,976800,1976800,5400,5258.0,-1.5,-0.0095628047566277,1.90877945710139
1,976900,1976900,5300,5259.5,1.5,0.0131150601344601,-3.8040298923470086
1,976900,1976900,5400,5259.5,1.5,-0.0108551944843267,2.1741344691902835
1,977000,1977000,5300,5257.5,-2.0,0.0159100671826644,-4.6038967923937495
1,977000,1977000,5400,5257.5,-2.0,-0.0091279694563969,1.8198838205589971
1,977100,1977100,5300,5257.0,-0.5,0.0166076640048717,-4.802882178058431
1,977100,1977100,5400,5257.0,-0.5,-0.008695573655841,1.7316974021725062
1,977200,1977200,5300,5256.5,-0.5,0.0155737577973072,-4.498987918503225
1,977200,1977200,5400,5256.5,-0.5,-0.0082635540164874,1.6437881735007538
1,977300,1977300,5300,5257.5,1.0,0.0159168857485868,-4.605732335643457
1,977300,1977300,5400,5257.5,1.0,-0.0091217686458274,1.818593226996412
1,977400,1977400,5300,5257.0,-0.5,0.0166145038155748,-4.804716738198673
1,977400,1977400,5400,5257.0,-0.5,-0.0086893587574419,1.7304080459221394
1,977500,1977500,5300,5258.5,1.5,0.0145272963870216,-4.208489025108591
1,977500,1977500,5400,5258.5,1.5,-0.009979490814326,1.9940766855861676
1,977600,1977600,5300,5256.5,-2.0,0.0173132906371694,-5.003740709031902
1,977600,1977600,5400,5256.5,-2.0,-0.0082552485863218,1.6420706667354188
1,977700,1977700,5300,5257.5,1.0,0.0159259781201573,-4.608179811915976
1,977700,1977700,5400,5257.5,1.0,-0.0091135000341571,1.816872375622422
1,977800,1977800,5300,5258.5,1.0,0.0145340737933077,-4.210326658055941
1,977800,1977800,5400,5258.5,1.0,-0.0099733169089208,1.9927835130279483
1,977900,1977900,5300,5260.0,1.5,0.0158808935595162,-4.612360807172288
1,977900,1977900,5400,5260.0,1.5,-0.0087852930279656,1.7785147669470784
1,978000,1978000,5300,5259.5,-0.5,0.0165863192020007,-4.814465641019933
1,978000,1978000,5400,5259.5,-0.5,-0.0108326603358987,2.1693836396390704
1,978100,1978100,5300,5260.5,1.0,0.0151811013739569,-4.411518015652885
1,978100,1978100,5400,5260.5,1.0,-0.0092166896248983,1.8679188435629988
1,978200,1978200,5300,5260.5,0.0,0.0151833668777484,-4.412132425060999
1,978200,1978200,5400,5260.5,0.0,-0.0092146252545508,1.8674818701587503
1,978300,1978300,5300,5260.5,0.0,0.015185632449211,-4.412746840586598
1,978300,1978300,5400,5260.5,0.0,-0.0092125608225409,1.8670448924038805
1,978400,1978400,5300,5261.5,1.0,0.0154940224249305,-4.5091174286650935
1,978400,1978400,5400,5261.5,1.0,-0.0100827843455732,2.0480204238425825
1,978500,1978500,5300,5260.5,-1.0,0.0151901637951627,-4.413975689990784
1,978500,1978500,5400,5260.5,-1.0,-0.0092084317735184,1.866170923841052
1,978600,1978600,5300,5260.5,0.0,0.0151924295696588,-4.41459012386981
1,978600,1978600,5400,5260.5,0.0,-0.0092063671565003,1.8657339330329925
1,978700,1978700,5300,5260.0,-0.5,0.0158990751781682,-4.6172735777827025
1,978700,1978700,5400,5260.0,-0.5,-0.0087687398935245,1.7750223188472902
1,978800,1978800,5300,5261.5,1.5,0.0155030971955593,-4.511578698318317
1,978800,1978800,5400,5261.5,1.5,-0.0100745632204116,2.046269041048261
1,978900,1978900,5300,5261.5,0.0,0.0155053660576521,-4.5121940310495425
1,978900,1978900,5400,5261.5,0.0,-0.0100725077856228,2.0458311844495434
1,979000,1979000,5300,5261.0,-0.5,0.0162153744566908,-4.716154095545597
1,979000,1979000,5400,5261.0,-0.5,-0.0096340812490945,1.9545456798059575
1,979100,1979100,5300,5260.5,-0.5,0.0152037594574745,-4.41766238504129
1,979100,1979100,5400,5260.5,-0.5,-0.0091960431462159,1.8635489137203751
1,979200,1979200,5300,5258.5,-2.0,0.0162915660728478,-4.720901236280051
1,979200,1979200,5400,5258.5,-2.0,-0.0099444980342361,1.9867481970031473
1,979300,1979300,5300,5259.5,1.0,0.016615959557387,-4.822444973445183
1,979300,1979300,5400,5259.5,1.0,-0.010806019522434,2.1637683520444027
1,979400,1979400,5300,5260.5,1.0,0.0152105582025539,-4.419505815171902
1,979400,1979400,5400,5260.5,1.0,-0.0091898479997792,1.862237849910208
1,979500,1979500,5300,5260.5,0.0,0.0152128245863323,-4.420120304121151
1,979500,1979500,5400,5260.5,0.0,-0.0091877828275715,1.8618008199357376
1,979600,1979600,5300,5259.0,-1.5,0.0156007262639953,-4.523141116579354
1,979600,1979600,5400,5259.0,-1.5,-0.0103678707487398,2.073607005026516
1,979700,1979700,5300,5259.5,0.5,0.0166250819828792,-4.824900360477398
1,979700,1979700,5400,5259.5,0.5,-0.0083128287989918,1.6806709106429012
1,979800,1979800,5300,5260.5,1.0,0.0152196241439705,-4.421963807688654
1,979800,1979800,5400,5260.5,1.0,-0.0091815869407165,1.8604897038967616
1,979900,1979900,5300,5259.5,-1.0,0.0166296436044871,-4.826128090675876
1,979900,1979900,5400,5259.5,-1.0,-0.0083086793035993,1.6797985129364927
1,980000,1980000,5300,5259.5,0.0,0.0166319245175156,-4.826741964945529
1,980000,1980000,5400,5259.5,0.0,-0.0083066044629111,1.6793623075663138
1,980100,1980100,5300,5259.5,0.0,0.0166342054987017,-4.827355845330053
1,980100,1980100,5400,5259.5,0.0,-0.0107896200321884,2.1603124291045255
1,980200,1980200,5300,5260.5,1.0,0.0152286911689869,-4.424421898131353
1,980200,1980200,5400,5260.5,1.0,-0.0091733248942545,1.8587414882370328
1,980300,1980300,5300,5258.5,-2.0,0.0145905758047746,-4.225642400878109
1,980300,1980300,5400,5258.5,-2.0,-0.0099218461752526,1.9820055726615944
1,980400,1980400,5300,5257.5,-1.0,0.0177154566327326,-5.12695012306073
1,980400,1980400,5400,5257.5,-1.0,-0.0090576610561056,1.805254835955267
1,980500,1980500,5300,5260.0,2.5,0.0159399997113637,-4.6283287427451905
1,980500,1980500,5400,5260.0,2.5,-0.00873148087314,1.767163293272737
1,980600,1980600,5300,5258.5,-1.5,0.0145973588827005,-4.227480546287425
1,980600,1980600,5400,5258.5,-1.5,-0.009915667103247,1.9807120394759727
1,980700,1980700,5300,5257.0,-1.5,0.0166897822009157,-4.824900516957047
1,980700,1980700,5400,5257.0,-1.5,-0.0086209581046903,1.7162225849277482
1,980800,1980800,5300,5256.5,-0.5,0.0173865153814637,-5.023302452191055
1,980800,1980800,5400,5256.5,-0.5,-0.0081887694068379,1.6283281497007052
1,980900,1980900,5300,5257.0,0.5,0.0166943469132609,-4.826123989492459
1,980900,1980900,5400,5257.0,0.5,-0.0086168104426142,1.7153627101671234
1,981000,1981000,5300,5257.5,0.5,0.0160010316548978,-4.628375211189348
1,981000,1981000,5400,5257.5,0.5,-0.0090452462756754,1.802672736191854
1,981100,1981100,5300,5257.5,0.0,0.0160033071599175,-4.628987296612269
1,981100,1981100,5400,5257.5,0.0,-0.0090431769291665,1.8022423712264355
1,981200,1981200,5300,5257.5,0.0,0.0160055827329484,-4.629599388133634
1,981200,1981200,5400,5257.5,0.0,-0.0090411075208098,1.8018120019735224
1,981300,1981300,5300,5255.5,-2.0,0.0153163749766072,-4.415260854926163
1,981300,1981300,5400,5255.5,-2.0,-0.0098523995420507,1.9346687494031911
1,981400,1981400,5300,5255.0,-0.5,0.0160076976623618,-4.61168978734274
1,981400,1981400,5400,5255.0,-0.5,-0.0094242087616142,1.8484637198440512
1,981500,1981500,5300,5255.5,0.5,0.0153209134356373,-4.416481156176598
1,981500,1981500,5400,5255.5,0.5,-0.0098482738018386,1.9338200640154772
1,981600,1981600,5300,5254.5,-1.0,0.0167002107740687,-4.808161270741006
1,981600,1981600,5400,5254.5,-1.0,-0.0115601797787762,2.24047292236307
1,981700,1981700,5300,5254.0,-0.5,0.017389362798568,-5.003458460609943
1,981700,1981700,5400,5254.0,-0.5,-0.0085668571522757,1.67644348136298
1,981800,1981800,5300,5254.5,0.5,0.0167047774721391,-4.809380231966581
1,981800,1981800,5400,5254.5,0.5,-0.0115560863963443,2.2396349560683664
1,981900,1981900,5300,5253.5,-1.0,0.0163404193889325,-4.696065757938316
1,981900,1981900,5400,5253.5,-1.0,-0.0107094845652504,2.0707779283756387
1,982000,1982000,5300,5254.5,1.0,0.0167093444432247,-4.810599217482862
1,982000,1982000,5400,5254.5,1.0,-0.011551992769191,2.2387969730746233
1,982100,1982100,5300,5254.5,0.0,0.0167116280311578,-4.8112087193508035
1,982100,1982100,5400,5254.5,0.0,-0.0115499458638388,2.2383779753157644
1,982200,1982200,5300,5253.0,-1.5,0.0187713567824846,-5.394194513523334
1,982200,1982200,5400,5253.0,-1.5,-0.0102815850648954,1.9857057692173756
1,982300,1982300,5300,5253.5,0.5,0.016349540068184,-4.698499672540531
1,982300,1982300,5400,5253.5,0.5,-0.0107012602832747,2.069105216748541
1,982400,1982400,5300,5254.0,0.5,0.017405396524032,-5.007722561384584
1,982400,1982400,5400,5254.0,0.5,-0.0085523176555648,1.6734815266528758
1,982500,1982500,5300,5253.5,-0.5,0.0146137070744551,-4.197197638211011
1,982500,1982500,5400,5253.5,-0.5,-0.0106971477734892,2.0682688359327215
1,982600,1982600,5300,5252.5,-1.0,0.0159800663444996,-4.583795868350296
1,982600,1982600,5400,5252.5,-1.0,-0.0098519638669862,1.900483589669899
1,982700,1982700,5300,5253.5,1.0,0.0146182334082637,-4.198413967025685
1,982700,1982700,5400,5253.5,1.0,-0.0106930350178087,2.0674324384478746
1,982800,1982800,5300,5253.5,0.0,0.0146204966766614,-4.199022140524236
1,982800,1982800,5400,5253.5,0.0,-0.0081189479437591,1.5868216492314977
1,982900,1982900,5300,5255.5,2.0,0.0153526902470942,-4.425023945867559
1,982900,1982900,5400,5255.5,2.0,-0.0098193867130516,1.9278787927232837
1,983000,1983000,5300,5254.5,-1.0,0.016732183394849,-4.816694509480799
1,983000,1983000,5400,5254.5,-1.0,-0.0089652983359188,1.7561768140423262
1,983100,1983100,5300,5254.0,-0.5,0.0139435741463994,-4.0070087709444815
1,983100,1983100,5400,5254.0,-0.5,-0.0085377751159539,1.6705193653265322
1,983200,1983200,5300,5253.5,-0.5,0.0146295504269469,-4.201454895128839
1,983200,1983200,5400,5253.5,-0.5,-0.0106827520526428,2.065341371799874
1,983300,1983300,5300,5255.5,2.0,0.0153617717791849,-4.42746496183818
1,983300,1983300,5400,5255.5,2.0,-0.00981113103818,1.9261811343896764
1,983400,1983400,5300,5254.5,-1.0,0.0167413208875652,-4.819132796368153
1,983400,1983400,5400,5254.5,-1.0,-0.0089570055918679,1.7544824355468926
1,983500,1983500,5300,5254.5,0.0,0.016743605431507,-4.819742383278698
1,983500,1983500,5400,5254.5,0.0,-0.0089549322508783,1.7540588303681544
1,983600,1983600,5300,5254.5,0.0,0.0167458900437608,-4.820351976265108
1,983600,1983600,5400,5254.5,0.0,-0.0089528588478935,1.7536352209675168
1,983700,1983700,5300,5253.5,-1.0,0.0146408691376247,-4.204495974773006
1,983700,1983700,5400,5253.5,-1.0,-0.0081002062258696,1.5830166399842711
1,983800,1983800,5300,5253.5,0.0,0.0146431330828367,-4.205104208888758
1,983800,1983800,5400,5253.5,0.0,-0.0106704104650501,2.062831954269362
1,983900,1983900,5300,5252.5,-1.0,0.0160096726694114,-4.591693317346017
1,983900,1983900,5400,5252.5,-1.0,-0.0098251070920812,1.8950572585941756
1,984000,1984000,5300,5250.5,-2.0,0.0152299493623966,-4.351434431621592
1,984000,1984000,5400,5250.5,-2.0,-0.0081409685227873,1.563080773709705
1,984100,1984100,5300,5249.5,-1.0,0.0165792953751307,-4.730731483354156
1,984100,1984100,5400,5249.5,-1.0,-0.0099250360130648,1.8795753572329676
1,984200,1984200,5300,5249.5,0.0,0.0165815796821062,-4.731336122777723
1,984200,1984200,5400,5249.5,0.0,-0.0099229683821447,1.879165062751993
1,984300,1984300,5300,5249.5,0.0,0.0165838640573961,-4.731940768228681
1,984300,1984300,5400,5249.5,0.0,-0.0099209006893905,1.8787547641810336
1,984400,1984400,5300,5251.5,2.0,0.0156349537110299,-4.475588423777606
1,984400,1984400,5400,5251.5,2.0,-0.0089729654176345,1.7266719290149972
1,984500,1984500,5300,5251.5,0.0,0.0138899747017487,-3.9735556693847025
1,984500,1984500,5400,5251.5,0.0,-0.0089708896482856,1.7262552786305494
1,984600,1984600,5300,5252.5,1.0,0.0160256193043326,-4.5959462137665765
1,984600,1984600,5400,5252.5,1.0,-0.0098106414268619,1.8921350967644393
1,984700,1984700,5300,5250.0,-2.5,0.0194201987306907,-5.5517517200703725
1,984700,1984700,5400,5250.0,-2.5,-0.0077067430519456,1.4779318740026446
1,984800,1984800,5300,5251.5,1.5,0.0173902797218445,-4.980899802440372
1,984800,1984800,5400,5251.5,1.5,-0.0089646619677319,1.725005302553852
1,984900,1984900,5300,5251.5,0.0,0.0156463273398405,-4.478620934100805
1,984900,1984900,5400,5251.5,0.0,-0.0089625859500368,1.724588635553822
1,985000,1985000,5300,5251.5,0.0,0.0139012615715281,-3.976586315673704
1,985000,1985000,5400,5251.5,0.0,-0.0089605098702484,1.7241719643997382
1,985100,1985100,5300,5251.5,0.0,0.0173971567418524,-4.982720473720853
1,985100,1985100,5400,5251.5,0.0,-0.0089584337283621,1.7237552890912502
1,985200,1985200,5300,5253.5,2.0,0.0146748354258428,-4.213620123178195
1,985200,1985200,5400,5253.5,2.0,-0.010641604814203,2.0569760629939786
1,985300,1985300,5300,5253.5,0.0,0.0146771003869102,-4.214228448254083
1,985300,1985300,5400,5253.5,0.0,-0.0106395468061361,2.0565577537694892
1,985400,1985400,5300,5252.5,-1.0,0.0160438481184261,-4.600807030249916
1,985400,1985400,5400,5252.5,-1.0,-0.0097941055292689,1.8887952335315423
1,985500,1985500,5300,5252.5,0.0,0.0160461270269028,-4.6014146595715335
1,985500,1985500,5400,5252.5,0.0,-0.0097920382638374,1.888377731895856
1,985600,1985600,5300,5251.5,-1.0,0.0174086198132929,-4.985755046877463
1,985600,1985600,5400,5251.5,-1.0,-0.0089480520873679,1.7216718502305652
1,985700,1985700,5300,5253.5,2.0,0.014686160908717,-4.216661809213057
1,985700,1985700,5400,5253.5,2.0,-0.0106313141582331,2.0548844751612316
1,985800,1985800,5300,5254.5,1.0,0.0133195295885195,-3.829047004886233
1,985800,1985800,5400,5254.5,1.0,-0.0089072282908239,1.744314745693819
1,985900,1985900,5300,5253.5,-1.0,0.0146906915761923,-4.217878526088968
1,985900,1985900,5400,5253.5,-1.0,-0.0106271974648592,2.0540478108295157
1,986000,1986000,5300,5254.0,0.5,0.0140090436378173,-4.024659220638607
1,986000,1986000,5400,5254.0,0.5,-0.0084774950124565,1.6582453520725602
1,986100,1986100,5300,5254.0,0.0,0.0140113022195234,-4.025267947862971
1,986100,1986100,5400,5254.0,0.0,-0.0084754154554583,1.657822046935734
1,986200,1986200,5300,5254.0,0.0,0.0140135608688021,-4.025876681158353
1,986200,1986200,5400,5254.0,0.0,-0.0084733358362459,1.6573987375776764
1,986300,1986300,5300,5253.0,-1.0,0.0188658990400486,-5.419147139612441
1,986300,1986300,5400,5253.0,-1.0,-0.0076211893217942,1.4873359597645246
1,986400,1986400,5300,5255.0,2.0,0.0161215923616684,-4.642187719371509
1,986400,1986400,5400,5255.0,2.0,-0.0093207578729031,1.8272619433926276
1,986500,1986500,5300,5254.5,-0.5,0.0150742063390052,-4.335562649540131
1,986500,1986500,5400,5254.5,-0.5,-0.0088927031789098,1.74134871114687
1,986600,1986600,5300,5254.5,0.0,0.0168144601933073,-4.838642592028431
1,986600,1986600,5400,5254.5,0.0,-0.0088906279145909,1.740924975023442
1,986700,1986700,5300,5255.5,1.0,0.0154390086800098,-4.448217527962839
1,986700,1986700,5400,5255.5,1.0,-0.0072064065005537,1.42892191837759
1,986800,1986800,5300,5256.5,1.0,0.0140590674977921,-4.055519040419812
1,986800,1986800,5400,5256.5,1.0,-0.008063949426673,1.6025491175009894
1,986900,1986900,5300,5256.5,0.0,0.0140613264520997,-4.0561302097680745
1,986900,1986900,5400,5256.5,0.0,-0.0080618671953339,1.60211933630347
1,987000,1987000,5300,5256.5,0.0,0.0140635854739998,-4.056741385212071
1,987000,1987000,5400,5256.5,0.0,-0.008059784901691,1.6016895508195257
1,987100,1987100,5300,5256.0,-0.5,0.0147575343962695,-4.254291592942481
1,987100,1987100,5400,5256.0,-0.5,-0.0076276797804646,1.5140962272213967
1,987200,1987200,5300,5256.5,0.5,0.0140681037205911,-4.057963754388048
1,987200,1987200,5400,5256.5,0.5,-0.0080556201274803,1.600829966991568
1,987300,1987300,5300,5256.5,0.0,0.0140703629452891,-4.058574948120402
1,987300,1987300,5400,5256.5,0.0,-0.0080535376469049,1.6004001686470408
1,987400,1987400,5300,5255.5,-1.0,0.0154549201490788,-4.452490988575558
1,987400,1987400,5400,5255.5,-1.0,-0.0071917650264997,1.4259191745298578
1,987500,1987500,5300,5252.0,-3.5,0.0167724906593562,-4.805706449013982
1,987500,1987500,5400,5252.0,-3.5,-0.0067474369323881,1.313696257790713
1,987600,1987600,5300,5253.5,1.5,0.014729213197467,-4.228221599426559
1,987600,1987600,5400,5253.5,1.5,-0.0105921956237568,2.046935490195673
1,987700,1987700,5300,5254.0,0.5,0.0140474487187301,-4.035008409158436
1,987700,1987700,5400,5254.0,0.5,-0.0084421340801784,1.6510485905585506
1,987800,1987800,5300,5253.5,-0.5,0.0147337464413292,-4.229438546889402
1,987800,1987800,5400,5253.5,-0.5,-0.0105880765894036,2.0460986673027604
1,987900,1987900,5300,5253.5,0.0,0.0147360131650115,-4.230047029725765
1,987900,1987900,5400,5253.5,0.0,-0.0080126781396211,1.565255415226702
