timestamp,buyer,seller,symbol,currency,price,quantity,day,global_ts,bid_price_1,ask_price_1,mid_price,bid_volume_1,ask_volume_1,side_class,strike
14800,,,VEV_5300,XIRECS,42.0,4,1,1014800,42,44,43.0,16,20,at_bid,5300
14800,,,VEV_5400,XIRECS,14.0,4,1,1014800,14,16,15.0,16,20,at_bid,5400
14800,,,VEV_5500,XIRECS,6.0,4,1,1014800,6,7,6.5,16,20,at_bid,5500
14800,,,VEV_6000,XIRECS,0.0,4,1,1014800,0,1,0.5,16,20,at_bid,6000
14800,,,VEV_6500,XIRECS,0.0,4,1,1014800,0,1,0.5,9,13,at_bid,6500
16700,,,VEV_4000,XIRECS,1221.0,2,1,1016700,1221,1231,1226.0,13,2,at_bid,4000
16700,,,VEV_5300,XIRECS,41.0,2,1,1016700,41,43,42.0,25,27,at_bid,5300
16700,,,VEV_5400,XIRECS,14.0,2,1,1016700,14,15,14.5,25,27,at_bid,5400
16700,,,VEV_5500,XIRECS,6.0,2,1,1016700,6,7,6.5,25,27,at_bid,5500
16700,,,VEV_6000,XIRECS,0.0,2,1,1016700,0,1,0.5,25,27,at_bid,6000
16700,,,VEV_6500,XIRECS,0.0,2,1,1016700,0,1,0.5,14,16,at_bid,6500
17300,,,VEV_4000,XIRECS,1221.0,1,1,1017300,1221,1242,1231.5,15,15,at_bid,4000
17900,,,VEV_4000,XIRECS,1243.0,1,1,1017900,1223,1243,1233.0,8,8,at_ask,4000
25700,,,VEV_4000,XIRECS,1241.0,3,1,1025700,1221,1241,1231.0,7,7,at_ask,4000
36200,,,VEV_4000,XIRECS,1244.0,3,1,1036200,1223,1244,1233.5,13,13,at_ask,4000
38500,,,VEV_5500,XIRECS,6.0,5,1,1038500,6,7,6.5,18,23,at_bid,5500
38500,,,VEV_6000,XIRECS,0.0,5,1,1038500,0,1,0.5,18,23,at_bid,6000
38500,,,VEV_6500,XIRECS,0.0,5,1,1038500,0,1,0.5,13,18,at_bid,6500
40400,,,VEV_5300,XIRECS,41.0,4,1,1040400,41,43,42.0,24,28,at_bid,5300
40400,,,VEV_5400,XIRECS,14.0,4,1,1040400,14,15,14.5,24,28,at_bid,5400
40400,,,VEV_5500,XIRECS,6.0,4,1,1040400,6,7,6.5,24,28,at_bid,5500
40400,,,VEV_6000,XIRECS,0.0,4,1,1040400,0,1,0.5,24,28,at_bid,6000
40400,,,VEV_6500,XIRECS,0.0,4,1,1040400,0,1,0.5,12,16,at_bid,6500
43400,,,VEV_5400,XIRECS,13.0,5,1,1043400,13,15,14.0,16,21,at_bid,5400
43400,,,VEV_5500,XIRECS,6.0,5,1,1043400,6,7,6.5,16,21,at_bid,5500
43400,,,VEV_6000,XIRECS,0.0,5,1,1043400,0,1,0.5,16,21,at_bid,6000
43400,,,VEV_6500,XIRECS,0.0,5,1,1043400,0,1,0.5,10,15,at_bid,6500
50200,,,VEV_4000,XIRECS,1236.0,2,1,1050200,1236,1257,1246.5,14,14,at_bid,4000
50300,,,VEV_4000,XIRECS,1257.0,3,1,1050300,1236,1257,1246.5,12,12,at_ask,4000
50700,,,VEV_5400,XIRECS,16.0,5,1,1050700,16,17,16.5,15,20,at_bid,5400
50700,,,VEV_5500,XIRECS,7.0,5,1,1050700,7,8,7.5,15,20,at_bid,5500
50700,,,VEV_6000,XIRECS,0.0,5,1,1050700,0,1,0.5,15,20,at_bid,6000
50700,,,VEV_6500,XIRECS,0.0,5,1,1050700,0,1,0.5,8,13,at_bid,6500
52800,,,VEV_5400,XIRECS,16.0,3,1,1052800,16,17,16.5,18,6,at_bid,5400
52800,,,VEV_5500,XIRECS,7.0,3,1,1052800,7,8,7.5,18,21,at_bid,5500
52800,,,VEV_6000,XIRECS,0.0,3,1,1052800,0,1,0.5,18,21,at_bid,6000
52800,,,VEV_6500,XIRECS,0.0,3,1,1052800,0,1,0.5,9,12,at_bid,6500
53400,,,VEV_5500,XIRECS,7.0,2,1,1053400,7,8,7.5,3,19,at_bid,5500
53400,,,VEV_6000,XIRECS,0.0,2,1,1053400,0,1,0.5,17,19,at_bid,6000
53400,,,VEV_6500,XIRECS,0.0,2,1,1053400,0,1,0.5,12,14,at_bid,6500
53800,,,VEV_4000,XIRECS,1255.0,2,1,1053800,1234,1255,1244.5,12,12,at_ask,4000
54400,,,VEV_4000,XIRECS,1234.0,3,1,1054400,1234,1255,1244.5,10,10,at_bid,4000
57600,,,VEV_4000,XIRECS,1257.0,3,1,1057600,1236,1257,1246.5,15,15,at_ask,4000
62600,,,VEV_4000,XIRECS,1254.0,1,1,1062600,1233,1254,1243.5,13,13,at_ask,4000
63100,,,VEV_4000,XIRECS,1252.0,3,1,1063100,1232,1252,1242.0,15,15,at_ask,4000
68000,,,VEV_4000,XIRECS,1258.0,2,1,1068000,1237,1258,1247.5,12,12,at_ask,4000
70500,,,VEV_4000,XIRECS,1232.0,1,1,1070500,1232,1252,1242.0,15,15,at_bid,4000
74100,,,VEV_5300,XIRECS,42.0,3,1,1074100,42,44,43.0,22,25,at_bid,5300
74100,,,VEV_5400,XIRECS,14.0,3,1,1074100,14,15,14.5,22,25,at_bid,5400
74100,,,VEV_5500,XIRECS,6.0,3,1,1074100,6,7,6.5,22,25,at_bid,5500
74100,,,VEV_6000,XIRECS,0.0,3,1,1074100,0,1,0.5,22,25,at_bid,6000
74100,,,VEV_6500,XIRECS,0.0,3,1,1074100,0,1,0.5,17,20,at_bid,6500
78300,,,VEV_4000,XIRECS,1229.0,3,1,1078300,1229,1250,1239.5,11,11,at_bid,4000
84300,,,VEV_4000,XIRECS,1243.0,1,1,1084300,1222,1243,1232.5,9,9,at_ask,4000
85300,,,VEV_5300,XIRECS,42.0,2,1,1085300,42,44,43.0,7,20,at_bid,5300
85300,,,VEV_5400,XIRECS,14.0,2,1,1085300,14,15,14.5,18,20,at_bid,5400
85300,,,VEV_5500,XIRECS,6.0,2,1,1085300,6,7,6.5,18,20,at_bid,5500
85300,,,VEV_6000,XIRECS,0.0,2,1,1085300,0,1,0.5,18,20,at_bid,6000
85300,,,VEV_6500,XIRECS,0.0,2,1,1085300,0,1,0.5,12,14,at_bid,6500
86100,,,VEV_5400,XIRECS,14.0,5,1,1086100,14,16,15.0,14,19,at_bid,5400
86100,,,VEV_5500,XIRECS,6.0,5,1,1086100,6,7,6.5,14,19,at_bid,5500
86100,,,VEV_6000,XIRECS,0.0,5,1,1086100,0,1,0.5,14,19,at_bid,6000
86100,,,VEV_6500,XIRECS,0.0,5,1,1086100,0,1,0.5,15,20,at_bid,6500
89300,,,VEV_4000,XIRECS,1232.0,3,1,1089300,1232,1253,1242.5,14,14,at_bid,4000
89800,,,VEV_5300,XIRECS,45.0,4,1,1089800,45,47,46.0,22,26,at_bid,5300
89800,,,VEV_5400,XIRECS,15.0,4,1,1089800,15,17,16.0,22,26,at_bid,5400
89800,,,VEV_6000,XIRECS,0.0,4,1,1089800,0,1,0.5,22,26,at_bid,6000
89800,,,VEV_6500,XIRECS,0.0,4,1,1089800,0,1,0.5,12,16,at_bid,6500
102500,,,VEV_4000,XIRECS,1235.0,1,1,1102500,1235,1256,1245.5,15,15,at_bid,4000
102800,,,VEV_4000,XIRECS,1236.0,1,1,1102800,1236,1257,1246.5,13,13,at_bid,4000
120300,,,VEV_5400,XIRECS,18.0,4,1,1120300,18,19,18.5,25,29,at_bid,5400
120300,,,VEV_5500,XIRECS,8.0,4,1,1120300,8,9,8.5,25,29,at_bid,5500
120300,,,VEV_6000,XIRECS,0.0,4,1,1120300,0,1,0.5,25,29,at_bid,6000
120300,,,VEV_6500,XIRECS,0.0,4,1,1120300,0,1,0.5,14,18,at_bid,6500
127200,,,VEV_5500,XIRECS,8.0,3,1,1127200,8,9,8.5,27,30,at_bid,5500
127200,,,VEV_6000,XIRECS,0.0,3,1,1127200,0,1,0.5,27,30,at_bid,6000
127200,,,VEV_6500,XIRECS,0.0,3,1,1127200,0,1,0.5,9,12,at_bid,6500
129100,,,VEV_4000,XIRECS,1275.0,3,1,1129100,1253,1275,1264.0,9,9,at_ask,4000
133100,,,VEV_4000,XIRECS,1253.0,3,1,1133100,1253,1274,1263.5,15,15,at_bid,4000
135900,,,VEV_5300,XIRECS,52.0,3,1,1135900,52,54,53.0,24,27,at_bid,5300
135900,,,VEV_5400,XIRECS,19.0,3,1,1135900,19,21,20.0,24,27,at_bid,5400
135900,,,VEV_5500,XIRECS,8.0,3,1,1135900,8,9,8.5,24,27,at_bid,5500
135900,,,VEV_6000,XIRECS,0.0,3,1,1135900,0,1,0.5,24,27,at_bid,6000
135900,,,VEV_6500,XIRECS,0.0,3,1,1135900,0,1,0.5,10,13,at_bid,6500
137000,,,VEV_4000,XIRECS,1252.0,3,1,1137000,1252,1273,1262.5,9,9,at_bid,4000
137300,,,VEV_4000,XIRECS,1251.0,3,1,1137300,1251,1272,1261.5,12,12,at_bid,4000
137600,,,VEV_4000,XIRECS,1269.0,3,1,1137600,1248,1269,1258.5,9,9,at_ask,4000
145500,,,VEV_5400,XIRECS,19.0,2,1,1145500,19,20,19.5,22,24,at_bid,5400
145500,,,VEV_5500,XIRECS,8.0,2,1,1145500,8,9,8.5,22,24,at_bid,5500
145500,,,VEV_6000,XIRECS,0.0,2,1,1145500,0,1,0.5,22,24,at_bid,6000
145500,,,VEV_6500,XIRECS,0.0,2,1,1145500,0,1,0.5,13,15,at_bid,6500
147900,,,VEV_4000,XIRECS,1256.0,1,1,1147900,1256,1278,1267.0,11,11,at_bid,4000
150600,,,VEV_5300,XIRECS,53.0,2,1,1150600,53,55,54.0,23,25,at_bid,5300
150600,,,VEV_5400,XIRECS,20.0,2,1,1150600,20,21,20.5,23,25,at_bid,5400
150600,,,VEV_5500,XIRECS,8.0,2,1,1150600,8,9,8.5,23,25,at_bid,5500
150600,,,VEV_6000,XIRECS,0.0,2,1,1150600,0,1,0.5,23,25,at_bid,6000
150600,,,VEV_6500,XIRECS,0.0,2,1,1150600,0,1,0.5,13,15,at_bid,6500
153000,,,VEV_5400,XIRECS,18.0,4,1,1153000,18,19,18.5,17,21,at_bid,5400
153000,,,VEV_5500,XIRECS,7.0,4,1,1153000,7,9,8.0,17,21,at_bid,5500
153000,,,VEV_6000,XIRECS,0.0,4,1,1153000,0,1,0.5,17,21,at_bid,6000
153000,,,VEV_6500,XIRECS,0.0,4,1,1153000,0,1,0.5,11,15,at_bid,6500
154100,,,VEV_4000,XIRECS,1242.0,3,1,1154100,1242,1263,1252.5,14,14,at_bid,4000
156200,,,VEV_4000,XIRECS,1237.0,1,1,1156200,1237,1258,1247.5,10,10,at_bid,4000
167600,,,VEV_4000,XIRECS,1242.0,2,1,1167600,1242,1263,1252.5,9,9,at_bid,4000
168500,,,VEV_4000,XIRECS,1261.0,2,1,1168500,1250,1261,1255.5,2,8,at_ask,4000
168700,,,VEV_4000,XIRECS,1260.0,1,1,1168700,1239,1260,1249.5,12,12,at_ask,4000
170400,,,VEV_5400,XIRECS,17.0,5,1,1170400,17,18,17.5,11,16,at_bid,5400
170400,,,VEV_5500,XIRECS,7.0,5,1,1170400,7,8,7.5,11,16,at_bid,5500
170400,,,VEV_6000,XIRECS,0.0,5,1,1170400,0,1,0.5,11,16,at_bid,6000
170400,,,VEV_6500,XIRECS,0.0,5,1,1170400,0,1,0.5,11,16,at_bid,6500
170500,,,VEV_5300,XIRECS,46.0,3,1,1170500,46,48,47.0,7,23,at_bid,5300
170500,,,VEV_5500,XIRECS,7.0,3,1,1170500,7,8,7.5,20,23,at_bid,5500
170500,,,VEV_6000,XIRECS,0.0,3,1,1170500,0,1,0.5,20,23,at_bid,6000
170500,,,VEV_6500,XIRECS,0.0,3,1,1170500,0,1,0.5,8,11,at_bid,6500
170900,,,VEV_4000,XIRECS,1260.0,3,1,1170900,1239,1260,1249.5,11,11,at_ask,4000
172400,,,VEV_4000,XIRECS,1238.0,1,1,1172400,1238,1259,1248.5,11,11,at_bid,4000
172500,,,VEV_5300,XIRECS,46.0,5,1,1172500,46,48,47.0,18,23,at_bid,5300
172500,,,VEV_5400,XIRECS,17.0,5,1,1172500,17,18,17.5,18,23,at_bid,5400
172500,,,VEV_5500,XIRECS,7.0,5,1,1172500,7,8,7.5,18,23,at_bid,5500
172500,,,VEV_6000,XIRECS,0.0,5,1,1172500,0,1,0.5,18,23,at_bid,6000
172500,,,VEV_6500,XIRECS,0.0,5,1,1172500,0,1,0.5,13,18,at_bid,6500
184200,,,VEV_4000,XIRECS,1251.0,3,1,1184200,1230,1251,1240.5,7,7,at_ask,4000
190100,,,VEV_5300,XIRECS,42.0,3,1,1190100,42,44,43.0,20,23,at_bid,5300
190100,,,VEV_5400,XIRECS,15.0,3,1,1190100,15,16,15.5,20,23,at_bid,5400
190100,,,VEV_5500,XIRECS,6.0,3,1,1190100,6,7,6.5,20,23,at_bid,5500
190100,,,VEV_6000,XIRECS,0.0,3,1,1190100,0,1,0.5,20,23,at_bid,6000
190100,,,VEV_6500,XIRECS,0.0,3,1,1190100,0,1,0.5,16,19,at_bid,6500
194200,,,VEV_4000,XIRECS,1247.0,2,1,1194200,1226,1247,1236.5,13,13,at_ask,4000
195600,,,VEV_5300,XIRECS,41.0,3,1,1195600,41,43,42.0,26,29,at_bid,5300
195600,,,VEV_5400,XIRECS,14.0,3,1,1195600,14,15,14.5,26,29,at_bid,5400
195600,,,VEV_5500,XIRECS,6.0,3,1,1195600,6,7,6.5,26,29,at_bid,5500
195600,,,VEV_6000,XIRECS,0.0,3,1,1195600,0,1,0.5,26,29,at_bid,6000
195600,,,VEV_6500,XIRECS,0.0,3,1,1195600,0,1,0.5,10,13,at_bid,6500
196700,,,VEV_4000,XIRECS,1225.0,1,1,1196700,1225,1246,1235.5,13,13,at_bid,4000
202300,,,VEV_4000,XIRECS,1252.0,3,1,1202300,1231,1252,1241.5,7,7,at_ask,4000
206200,,,VEV_5400,XIRECS,16.0,3,1,1206200,16,17,16.5,6,25,at_bid,5400
206200,,,VEV_6000,XIRECS,0.0,3,1,1206200,0,1,0.5,22,25,at_bid,6000
206200,,,VEV_6500,XIRECS,0.0,3,1,1206200,0,1,0.5,17,20,at_bid,6500
206600,,,VEV_4000,XIRECS,1255.0,1,1,1206600,1234,1255,1244.5,9,9,at_ask,4000
216000,,,VEV_4000,XIRECS,1263.0,1,1,1216000,1242,1263,1252.5,7,7,at_ask,4000
217800,,,VEV_4000,XIRECS,1263.0,1,1,1217800,1242,1263,1252.5,11,11,at_ask,4000
222900,,,VEV_4000,XIRECS,1236.0,3,1,1222900,1236,1257,1246.5,13,13,at_bid,4000
223300,,,VEV_4000,XIRECS,1257.0,2,1,1223300,1236,1257,1246.5,8,8,at_ask,4000
224100,,,VEV_4000,XIRECS,1258.0,2,1,1224100,1237,1258,1247.5,8,8,at_ask,4000
229100,,,VEV_4000,XIRECS,1258.0,1,1,1229100,1237,1258,1247.5,9,9,at_ask,4000
235300,,,VEV_5400,XIRECS,16.0,3,1,1235300,16,17,16.5,23,26,at_bid,5400
235300,,,VEV_5500,XIRECS,7.0,3,1,1235300,7,8,7.5,23,26,at_bid,5500
235300,,,VEV_6000,XIRECS,0.0,3,1,1235300,0,1,0.5,23,26,at_bid,6000
235300,,,VEV_6500,XIRECS,0.0,3,1,1235300,0,1,0.5,9,12,at_bid,6500
250600,,,VEV_4000,XIRECS,1252.0,2,1,1250600,1252,1273,1262.5,13,13,at_bid,4000
251600,,,VEV_4000,XIRECS,1275.0,3,1,1251600,1254,1275,1264.5,11,11,at_ask,4000
252500,,,VEV_5300,XIRECS,53.0,2,1,1252500,53,55,54.0,21,23,at_bid,5300
252500,,,VEV_5400,XIRECS,19.0,2,1,1252500,19,21,20.0,21,23,at_bid,5400
252500,,,VEV_5500,XIRECS,8.0,2,1,1252500,8,10,9.0,21,23,at_bid,5500
252500,,,VEV_6000,XIRECS,0.0,2,1,1252500,0,1,0.5,21,23,at_bid,6000
252500,,,VEV_6500,XIRECS,0.0,2,1,1252500,0,1,0.5,13,15,at_bid,6500
263100,,,VEV_4000,XIRECS,1268.0,3,1,1263100,1247,1268,1257.5,8,8,at_ask,4000
265900,,,VEV_4000,XIRECS,1240.0,1,1,1265900,1240,1261,1250.5,7,7,at_bid,4000
268300,,,VEV_4000,XIRECS,1257.0,2,1,1268300,1236,1257,1246.5,8,8,at_ask,4000
271600,,,VEV_4000,XIRECS,1248.0,1,1,1271600,1248,1269,1258.5,12,12,at_bid,4000
281500,,,VEV_4000,XIRECS,1267.0,1,1,1281500,1246,1267,1256.5,9,9,at_ask,4000
286600,,,VEV_4000,XIRECS,1277.0,2,1,1286600,1256,1277,1266.5,14,14,at_ask,4000
288800,,,VEV_4000,XIRECS,1278.0,1,1,1288800,1257,1278,1267.5,8,8,at_ask,4000
297500,,,VEV_4000,XIRECS,1262.0,1,1,1297500,1262,1284,1273.0,11,11,at_bid,4000
304000,,,VEV_5400,XIRECS,19.0,3,1,1304000,19,21,20.0,22,25,at_bid,5400
304000,,,VEV_5500,XIRECS,8.0,3,1,1304000,8,9,8.5,22,25,at_bid,5500
304000,,,VEV_6000,XIRECS,0.0,3,1,1304000,0,1,0.5,22,25,at_bid,6000
304000,,,VEV_6500,XIRECS,0.0,3,1,1304000,0,1,0.5,15,18,at_bid,6500
307100,,,VEV_4000,XIRECS,1279.0,1,1,1307100,1258,1279,1268.5,14,14,at_ask,4000
310100,,,VEV_5400,XIRECS,20.0,5,1,1310100,20,21,20.5,5,20,at_bid,5400
310100,,,VEV_5500,XIRECS,8.0,5,1,1310100,8,10,9.0,15,20,at_bid,5500
310100,,,VEV_6000,XIRECS,0.0,5,1,1310100,0,1,0.5,15,20,at_bid,6000
310100,,,VEV_6500,XIRECS,0.0,5,1,1310100,0,1,0.5,13,18,at_bid,6500
322000,,,VEV_5400,XIRECS,16.0,2,1,1322000,16,18,17.0,27,29,at_bid,5400
322000,,,VEV_5500,XIRECS,7.0,2,1,1322000,7,8,7.5,27,29,at_bid,5500
322000,,,VEV_6000,XIRECS,0.0,2,1,1322000,0,1,0.5,27,29,at_bid,6000
322000,,,VEV_6500,XIRECS,0.0,2,1,1322000,0,1,0.5,15,17,at_bid,6500
322600,,,VEV_5200,XIRECS,98.0,4,1,1322600,98,100,99.0,5,9,at_bid,5200
322600,,,VEV_5500,XIRECS,7.0,4,1,1322600,7,8,7.5,13,17,at_bid,5500
322600,,,VEV_6000,XIRECS,0.0,4,1,1322600,0,1,0.5,13,17,at_bid,6000
322600,,,VEV_6500,XIRECS,0.0,4,1,1322600,0,1,0.5,6,10,at_bid,6500
323300,,,VEV_4000,XIRECS,1262.0,3,1,1323300,1241,1262,1251.5,15,15,at_ask,4000
325300,,,VEV_4000,XIRECS,1237.0,2,1,1325300,1237,1258,1247.5,14,14,at_bid,4000
326300,,,VEV_4000,XIRECS,1261.0,1,1,1326300,1240,1261,1250.5,10,10,at_ask,4000
328000,,,VEV_4000,XIRECS,1243.0,1,1,1328000,1243,1264,1253.5,15,15,at_bid,4000
328400,,,VEV_4000,XIRECS,1240.0,1,1,1328400,1240,1261,1250.5,10,10,at_bid,4000
331400,,,VEV_4000,XIRECS,1232.0,1,1,1331400,1232,1253,1242.5,8,8,at_bid,4000
334900,,,VEV_4000,XIRECS,1237.0,1,1,1334900,1237,1258,1247.5,14,14,at_bid,4000
340100,,,VEV_4000,XIRECS,1260.0,2,1,1340100,1239,1260,1249.5,9,9,at_ask,4000
350300,,,VEV_5400,XIRECS,15.0,4,1,1350300,15,17,16.0,17,21,at_bid,5400
350300,,,VEV_5500,XIRECS,6.0,4,1,1350300,6,7,6.5,17,21,at_bid,5500
350300,,,VEV_6000,XIRECS,0.0,4,1,1350300,0,1,0.5,17,21,at_bid,6000
350300,,,VEV_6500,XIRECS,0.0,4,1,1350300,0,1,0.5,14,18,at_bid,6500
350900,,,VEV_4000,XIRECS,1256.0,3,1,1350900,1235,1256,1245.5,7,7,at_ask,4000
356800,,,VEV_4000,XIRECS,1234.0,2,1,1356800,1234,1255,1244.5,7,7,at_bid,4000
358300,,,VEV_4000,XIRECS,1237.0,3,1,1358300,1237,1258,1247.5,10,10,at_bid,4000
365000,,,VEV_4000,XIRECS,1242.0,2,1,1365000,1242,1263,1252.5,8,8,at_bid,4000
374800,,,VEV_4000,XIRECS,1242.0,3,1,1374800,1242,1263,1252.5,14,14,at_bid,4000
376300,,,VEV_4000,XIRECS,1236.0,2,1,1376300,1236,1257,1246.5,13,13,at_bid,4000
376600,,,VEV_5300,XIRECS,46.0,5,1,1376600,46,48,47.0,19,24,at_bid,5300
376600,,,VEV_5400,XIRECS,15.0,5,1,1376600,15,16,15.5,19,24,at_bid,5400
376600,,,VEV_5500,XIRECS,6.0,5,1,1376600,6,7,6.5,19,24,at_bid,5500
376600,,,VEV_6000,XIRECS,0.0,5,1,1376600,0,1,0.5,19,24,at_bid,6000
376600,,,VEV_6500,XIRECS,0.0,5,1,1376600,0,1,0.5,15,20,at_bid,6500
377900,,,VEV_5300,XIRECS,47.0,2,1,1377900,47,49,48.0,6,20,at_bid,5300
377900,,,VEV_5500,XIRECS,6.0,2,1,1377900,6,7,6.5,18,20,at_bid,5500
377900,,,VEV_6000,XIRECS,0.0,2,1,1377900,0,1,0.5,18,20,at_bid,6000
377900,,,VEV_6500,XIRECS,0.0,2,1,1377900,0,1,0.5,14,16,at_bid,6500
384200,,,VEV_4000,XIRECS,1239.0,1,1,1384200,1239,1260,1249.5,7,7,at_bid,4000
384500,,,VEV_4000,XIRECS,1238.0,3,1,1384500,1238,1259,1248.5,14,14,at_bid,4000
386800,,,VEV_4000,XIRECS,1257.0,2,1,1386800,1236,1257,1246.5,9,9,at_ask,4000
390800,,,VEV_4000,XIRECS,1233.0,3,1,1390800,1233,1254,1243.5,9,9,at_bid,4000
399700,,,VEV_5400,XIRECS,14.0,5,1,1399700,14,15,14.5,19,24,at_bid,5400
399700,,,VEV_5500,XIRECS,6.0,5,1,1399700,6,7,6.5,19,24,at_bid,5500
399700,,,VEV_6000,XIRECS,0.0,5,1,1399700,0,1,0.5,19,24,at_bid,6000
399700,,,VEV_6500,XIRECS,0.0,5,1,1399700,0,1,0.5,7,12,at_bid,6500
399900,,,VEV_4000,XIRECS,1231.0,1,1,1399900,1231,1252,1241.5,8,8,at_bid,4000
410400,,,VEV_5400,XIRECS,13.0,3,1,1410400,13,14,13.5,21,24,at_bid,5400
410400,,,VEV_5500,XIRECS,5.0,3,1,1410400,5,6,5.5,21,24,at_bid,5500
410400,,,VEV_6000,XIRECS,0.0,3,1,1410400,0,1,0.5,21,24,at_bid,6000
410400,,,VEV_6500,XIRECS,0.0,3,1,1410400,0,1,0.5,14,17,at_bid,6500
419700,,,VEV_4000,XIRECS,1241.0,1,1,1419700,1220,1241,1230.5,13,13,at_ask,4000
425400,,,VEV_4000,XIRECS,1246.0,1,1,1425400,1226,1246,1236.0,13,13,at_ask,4000
428000,,,VEV_5400,XIRECS,13.0,2,1,1428000,13,14,13.5,17,19,at_bid,5400
428000,,,VEV_5500,XIRECS,5.0,2,1,1428000,5,6,5.5,17,19,at_bid,5500
428000,,,VEV_6000,XIRECS,0.0,2,1,1428000,0,1,0.5,17,19,at_bid,6000
428000,,,VEV_6500,XIRECS,0.0,2,1,1428000,0,1,0.5,15,17,at_bid,6500
437100,,,VEV_4000,XIRECS,1233.0,1,1,1437100,1223,1233,1228.0,14,4,at_ask,4000
437100,,,VEV_4500,XIRECS,733.0,1,1,1437100,726,733,729.5,8,4,at_ask,4500
437100,,,VEV_5000,XIRECS,238.0,1,1,1437100,236,238,237.0,8,4,at_ask,5000
437100,,,VEV_5100,XIRECS,152.0,1,1,1437100,150,152,151.0,31,4,at_ask,5100
437100,,,VEV_5200,XIRECS,87.0,1,1,1437100,86,87,86.5,8,4,at_ask,5200
437100,,,VEV_5300,XIRECS,41.0,1,1,1437100,40,41,40.5,16,4,at_ask,5300
437100,,,VEV_5400,XIRECS,13.0,4,1,1437100,13,14,13.5,12,16,at_bid,5400
437100,,,VEV_5500,XIRECS,5.0,4,1,1437100,5,6,5.5,12,16,at_bid,5500
437100,,,VEV_6000,XIRECS,0.0,4,1,1437100,0,1,0.5,12,16,at_bid,6000
437100,,,VEV_6500,XIRECS,0.0,4,1,1437100,0,1,0.5,9,13,at_bid,6500
444000,,,VEV_4000,XIRECS,1230.0,3,1,1444000,1230,1251,1240.5,8,8,at_bid,4000
448700,,,VEV_4000,XIRECS,1238.0,3,1,1448700,1238,1259,1248.5,15,15,at_bid,4000
455400,,,VEV_4000,XIRECS,1257.0,1,1,1455400,1236,1257,1246.5,15,15,at_ask,4000
455700,,,VEV_5400,XIRECS,15.0,4,1,1455700,15,16,15.5,19,23,at_bid,5400
455700,,,VEV_5500,XIRECS,6.0,4,1,1455700,6,7,6.5,19,23,at_bid,5500
455700,,,VEV_6000,XIRECS,0.0,4,1,1455700,0,1,0.5,19,23,at_bid,6000
455700,,,VEV_6500,XIRECS,0.0,4,1,1455700,0,1,0.5,12,16,at_bid,6500
459900,,,VEV_4000,XIRECS,1239.0,2,1,1459900,1239,1260,1249.5,10,10,at_bid,4000
460400,,,VEV_5300,XIRECS,47.0,3,1,1460400,47,49,48.0,19,22,at_bid,5300
460400,,,VEV_5400,XIRECS,16.0,3,1,1460400,16,17,16.5,2,22,at_bid,5400
460400,,,VEV_5500,XIRECS,6.0,3,1,1460400,6,7,6.5,19,22,at_bid,5500
460400,,,VEV_6000,XIRECS,0.0,3,1,1460400,0,1,0.5,19,22,at_bid,6000
460400,,,VEV_6500,XIRECS,0.0,3,1,1460400,0,1,0.5,9,12,at_bid,6500
464200,,,VEV_4000,XIRECS,1241.0,1,1,1464200,1241,1262,1251.5,7,7,at_bid,4000
475500,,,VEV_4000,XIRECS,1244.0,1,1,1475500,1244,1265,1254.5,7,7,at_bid,4000
476500,,,VEV_5400,XIRECS,17.0,2,1,1476500,17,18,17.5,14,16,at_bid,5400
476500,,,VEV_5500,XIRECS,7.0,2,1,1476500,7,8,7.5,14,16,at_bid,5500
476500,,,VEV_6000,XIRECS,0.0,2,1,1476500,0,1,0.5,14,16,at_bid,6000
476500,,,VEV_6500,XIRECS,0.0,2,1,1476500,0,1,0.5,10,12,at_bid,6500
480700,,,VEV_4000,XIRECS,1259.0,2,1,1480700,1238,1259,1248.5,7,7,at_ask,4000
480900,,,VEV_4000,XIRECS,1239.0,2,1,1480900,1239,1260,1249.5,8,8,at_bid,4000
481300,,,VEV_4000,XIRECS,1257.0,3,1,1481300,1236,1257,1246.5,11,11,at_ask,4000
483200,,,VEV_4000,XIRECS,1252.0,3,1,1483200,1231,1252,1241.5,10,10,at_ask,4000
489700,,,VEV_5300,XIRECS,43.0,4,1,1489700,43,45,44.0,14,18,at_bid,5300
489700,,,VEV_5400,XIRECS,14.0,4,1,1489700,14,15,14.5,14,18,at_bid,5400
489700,,,VEV_5500,XIRECS,5.0,4,1,1489700,5,6,5.5,14,18,at_bid,5500
489700,,,VEV_6000,XIRECS,0.0,4,1,1489700,0,1,0.5,14,18,at_bid,6000
489700,,,VEV_6500,XIRECS,0.0,4,1,1489700,0,1,0.5,10,14,at_bid,6500
491100,,,VEV_4000,XIRECS,1233.0,3,1,1491100,1233,1254,1243.5,9,9,at_bid,4000
494700,,,VEV_4000,XIRECS,1228.0,2,1,1494700,1228,1249,1238.5,11,11,at_bid,4000
496300,,,VEV_4000,XIRECS,1230.0,2,1,1496300,1230,1251,1240.5,7,7,at_bid,4000
502700,,,VEV_5500,XIRECS,6.0,2,1,1502700,6,7,6.5,19,21,at_bid,5500
502700,,,VEV_6000,XIRECS,0.0,2,1,1502700,0,1,0.5,19,21,at_bid,6000
502700,,,VEV_6500,XIRECS,0.0,2,1,1502700,0,1,0.5,16,18,at_bid,6500
